2147	Rb1Eu1Fe3.68Ni0.32As4	2.1	2
2148	Be40Zr60	2.1	3
2149	La1.85Sr0.15Cu0.965Ni0.035O4	2.1	1
2150	Ce1Pt2In7	2.1	3
2151	Er1.2Mo6S8	2.1	3
2152	Fe0.98Ni0.02Se0.3Te0.7	2.1	2
2153	K0.1W1O2.9F0.1	2.1	3
2154	Ca3Rh4Ge13	2.1	3
2155	U0.85Mo0.15	2.1	3
2156	K2Mo15Se19	2.1	3
2157	La98Lu1Tb1	2.108	3
2158	Er1Rh1.6Ir2.4B4	2.11	3
2159	Pd1Te1.04	2.11	3
2160	Pd1Te1.06	2.11	3
2161	Ag2In1	2.11	3
2162	Ba1Cu0.4Si1.6	2.11	3
2163	Ni0.03V0.97	2.11	3
2164	Hf0.93Mo0.07	2.11	3
2165	Cu19.8Zr79.2Mn1	2.11	3
2166	Mo0.18U0.82	2.113	3
2167	Mo0.2U0.8	2.113	3
2168	Ge2Rh3	2.12	3
2169	Ge3Rh5	2.12	3
2170	Ru0.42V0.58	2.12	3
2171	Sn0.84In0.16Te1	2.12	3
2172	Ge2Rh5	2.12	3
2173	Mo3.29Zr96.71	2.12	3
2174	Li2Pt3B0.95Al0.05	2.12	3
2175	La0.6Th0.4Bi1S2O1	2.12	3
2176	Ho1.1Ir4B3.6	2.12	3
2177	Mo0.16U0.84	2.121	3
2178	Ce1Co1In4.75Cd0.25	2.13	3
2179	Ce0.987Yb0.013Co1In5	2.13	3
2180	Fe0.2Ni0.8Zr2	2.13	3
2181	Ce1Co0.7Ru0.3In5	2.13	3
2182	Hf0.915Mo0.085	2.13	3
2183	Ir1Zr3	2.13	3
2184	Sr0.58La0.42Bi1S2F1	2.13	3
2185	Fe0.33Ni0.67Zr2	2.13	3
2186	Ir5La1	2.13	3
2187	Cu1Co1.95Ir0.05S4	2.13	3
2188	La0.3Ce0.7Ru2	2.134	3
2189	Ce1Co1In4.875Zn0.125	2.14	3
2190	Pb1Ta1Se2	2.14	3
2191	Ce1Co1In4.98Cd0.02	2.14	3
2192	Mg1C1Ni2.6Ru0.4	2.14	3
2193	Mo1Te1.6Se0.4	2.14	3
2194	Y2Pt1Ge3	2.14	3
2195	Rh3Th7	2.15	3
2196	Cr0.4Re0.6	2.15	3
2197	Ba1Fe1.856Cu0.088As2	2.15	2
2198	Ce1Co1In4.9835Cd0.0165	2.15	3
2199	Ni2Nb1Al1	2.15	3
2200	Sn0.85Ag0.15Te1	2.15	3
2201	M0.2Ta1S2	2.15	3
2202	Mo2.91Ru0.09Sb7	2.15	3
2203	Pd0.02Ir1Te2	2.15	3
2204	Be2Nb1	2.15	3
2205	Th1Rh0.1Si1.9	2.15	3
2206	Eu0.012La0.988	2.15	3
2207	Tl1Ni2Se1.2S0.8	2.16	3
2208	Ir0.7Y0.3	2.16	3
2209	Na0.23W1O3	2.16	3
2210	La1Rh1Si3	2.16	3
2211	W2Zr1	2.16	3
2212	Eu0.011La0.989	2.16	3
2213	Ge0.23Mo0.77	2.16	3
2214	Sn0.552Pb0.368In0.08Te1	2.16	3
2215	La0.23Th0.77Pb3	2.161	3
2216	Ge1.9La1	2.17	3
2217	Li2Pt3B1	2.17	3
2218	Ge1.81La1	2.17	3
2219	Ge1.85La1	2.17	3
2220	La0.85Ce0.15Pt4Ge12	2.17	3
2221	Ge1.83La1	2.17	3
2222	Ce1Co0.8Ru0.2In5	2.18	3
2223	Ce1Co1In4.989Cd0.011	2.18	3
2224	Li0.29Fe1.71S1H1O1	2.18	3
2225	La1F0.5Bi1S1.8Se0.2O0.5	2.18	3
2226	In1Te1	2.18	3
2227	Th1Si1.9Co0.1	2.18	3
2228	Hf1Rh1Si1	2.18	3
2229	Rh43Zr57	2.18	3
2230	Ce1Co1In4.9625Hg0.0375	2.19	3
2231	Cu0.5Zn0.5Ir2S4	2.19	3
2232	Zr1Pd2In1	2.19	3
2233	Ag1Th2	2.19	3
2234	La1Bi1S1.8Se0.2F0.5O0.5	2.19	3
2235	Tm5Rh6Sn18	2.19	3
2236	Ba1Pt1As1	2.195	3
2237	Lu1Mo6S8	2.2	3
2238	La0.84Pr0.16	2.2	3
2239	Bi1Re2	2.2	3
2240	Li0.3O3W1	2.2	3
2241	Ir0.4Nb0.6	2.2	3
2242	La0.55Lu0.45	2.2	3
2243	M1.2Nb1S2	2.2	3
2244	La3Rh4Pb13	2.2	3
2245	Pd0.67Se0.33	2.2	3
2246	Y1Pd2Al3	2.2	3
2247	Cu1S1.8Se0.2	2.2	3
2248	Pd1.25Te2	2.2	3
2249	Pd17Se15	2.2	3
2250	Au0.41Ge0.59	2.2	3
2251	Y0.92Gd0.08Ru2	2.2	3
2252	Y2Pd1Si2C1	2.2	3
2253	Na0.33Co1H2.6O3.3	2.2	3
2254	Sn0.75Ag0.25Te1	2.2	3
2255	La3Ni4P4O2	2.2	3
2256	Ba1Ti2Sb1.7Sn0.3O1	2.2	3
2257	M1W1S2	2.2	3
2258	Ga9Ir2	2.2	3
2259	Ba1Ti2Sb1.8Sn0.2O1	2.2	3
2260	Ga3Lu1	2.2	3
2261	La1F0.5Bi1S2O0.5	2.2	3
2262	Os0.15W0.85	2.2	3
2263	Sb3Zr5	2.2	3
2264	Tl1Ni2Se1.4S0.6	2.2	3
2265	Nb0.83Pd0.17	2.2	3
2266	Ge2Hf1	2.2	3
2267	Cu1.75Co1.25S4	2.2	3
2268	Pd2Se1	2.2	3
2269	Y4Ir6Sn19	2.2	3
2270	Eu0.5Ce0.5Bi1S2F1	2.2	3
2271	Nb3Sb1	2.2	3
2272	La3Ni1	2.2	3
2273	Ho1Rh1.6Ir2.4B4	2.2	3
2274	Y1Ba2Cu2.829Zn0.171O7	2.2	1
2275	Bi2Rh1	2.2	3
2276	Yb0.2W1Se2	2.2	3
2277	Re24Sc5	2.2	3
2278	Co0.92Mn0.08U6	2.2	3
2279	Hf1V2H1.6	2.2	3
2280	Re0.6V0.4	2.2	3
2281	Nb1Se2	2.2	3
2282	Cu0.2Ir1Te1.8Se0.2	2.21	3
2283	Pd1.5Te2	2.21	3
2284	Mn1U6	2.21	3
2285	Ce1Co1In4.996Sn0.004	2.21	3
2286	Th1Ir2Si2	2.215	3
2287	Y1Os1B2	2.22	3
2288	La0.7Ti0.3Bi1S2O1	2.22	3
2289	Ce1Co1In4.9945Cd0.0055	2.222	3
2290	Re0.83Ru0.17	2.23	3
2291	Ti0.9Ta0.1Se2	2.23	3
2292	La3Pd4Ge4	2.23	3
2293	Ir0.37Nb0.63	2.23	3
2294	Nb2Pd1S3.75Se1.25	2.23	3
2295	Sn0.714Ge0.126In0.16Te1	2.23	3
2296	Cu0.055Ti1Se2	2.24	3
2297	Ir3La7	2.24	3
2298	Pd32Zr68	2.24	3
2299	Y2Pd1Ge2Si1	2.24	3
2300	Sn0.776Pb0.194In0.03Te1	2.25	3
2301	Th1Ir0.1Os1.9	2.25	3
2302	Ho0.9La0.1Ni2B2C1	2.25	3
2303	Pd1.75Te2	2.25	3
2304	Ir0.34Nb0.66	2.25	3
2305	La6Ni2Sn1	2.25	3
2306	Ce1Co0.9Ru0.1In5	2.25	3
2307	Bi1Na1	2.25	3
2308	Bi0.57Sn0.43	2.25	3
2309	Ce1Bi1S2F0.33O0.67	2.25	3
2310	Bi2Y3	2.25	3
2311	Ce1Co1In4.9976Hg0.0024	2.252	3
2312	Ce1Co1In4.9992Hg0.0008	2.254	3
2313	Pb1Nb1S3	2.26	3
2314	Cu60Sn40	2.26	3
2315	Y2Pd0.3Pt0.7Ge3	2.26	3
2316	Nb0.85Pd0.15	2.26	3
2317	Au1.8Pd0.2In1Y1	2.27	3
2318	La0.96Gd0.04Ru2	2.27	3
2319	Y2Pd1Si2.25C0.75	2.27	3
2320	Sr1Fe1.78Ni0.22As2	2.27	2
2321	Th7Fe0.72Co2.28	2.27	3
2322	Sn0.6646Pb0.2854In0.05Te1	2.28	3
2323	Nb3Rh0.98Co0.02	2.28	3
2324	Ba8Si23Ge23	2.28	3
2325	Mo0.15V0.85	2.28	3
2326	Co0.02Nb3Rh0.98	2.28	3
2327	Ir0.92Pt0.08Te2	2.28	3
2328	Ti0.8Ta0.2Se2	2.28	3
2329	Rh0.88Ru0.12Se2	2.28	3
2330	La1Pt0.5Ni0.5Si1	2.285	3
2331	Cr0.33Re0.67	2.29	3
2332	La0.9Y0.1Ni1C2	2.29	3
2333	Ir0.95Pt0.05Te2	2.29	3
2334	As2Cd1Sn1	2.29	3
2335	Co1U6	2.29	3
2336	La0.93Nd0.07Pt1Si1	2.29	3
2337	Ti0.85Ta0.15Se2	2.29	3
2338	Ce1Bi1S2F0.45O0.55	2.295	3
2339	Cd0.17Tl0.83	2.3	3
2340	La1Ir1Si1	2.3	3
2341	Ir0.265O0.035Ti0.65	2.3	3
2342	Y2Cl2C2	2.3	3
2343	Cu0.06Ti1Se2	2.3	3
2344	La1Si2	2.3	3
2345	Ir0.265O0.085Zr0.65	2.3	3
2346	Cu0.2Ir1Te1.5Se0.5	2.3	3
2347	Nb3Rh0.9Os0.1	2.3	3
2348	Lu3Ru4Ge13	2.3	3
2349	C3Na1	2.3	3
2350	Ni2Zr0.7Nb0.3Ga1	2.3	3
2351	Ca1Cu0.33Si1.67	2.3	3
2352	Pb1.16Ti2Se5.16	2.3	3
2353	Pd5Se2	2.3	3
2354	Ta2Zr1	2.3	3
2355	N0.75V1	2.3	3
2356	Ag1In2	2.3	3
2357	Pd2Y1Pb1	2.3	3
2358	Dy0.85Tm0.15Ni2B2C1	2.3	3
2359	M0.34Ta1S2	2.3	3
2360	Ta1Ge2	2.3	3
2361	Sr1Si1.9Ni0.1	2.3	3
2362	Cu1.5Co1.5S4	2.3	3
2363	Au1Pd1In1Y1	2.3	3
2364	Be5Pt1	2.3	3
2365	Pr1Ru4As12	2.3	3
2366	Lu3Rh4Ge13	2.3	3
2367	Tm4Rh6Sn19	2.3	3
2368	Ba1Pb0.75Sb0.25O3	2.3	3
2369	Re0.05Rh0.04Ti0.91	2.3	3
2370	Rh0.04Ta0.05Ti0.91	2.3	3
2371	Pr1Th3.4Ru0.6B4	2.3	3
2372	Nb2Se3	2.3	3
2373	Pd2.8Se1	2.3	3
2374	Bi2La4Pb1	2.3	3
2375	Eu0.5Ce0.5F1Bi1S2	2.3	3
2376	Ca1Pt1Si3	2.3	3
2377	Be2Nb3	2.3	3
2378	Ir0.1Nb0.9	2.3	3
2379	Tl1Ni2S2	2.3	3
2380	Ni0.05Ta1S2	2.305	3
2381	Li2B1Pd0.9Pt2.1	2.31	3
2382	Ba1Ti2Sb1.6Sn0.4O1	2.31	3
2383	Ni40Zr60	2.31	3
2384	Fe0.15Ni0.85Zr2	2.31	3
2385	La1Fe1As0.8P0.2O1	2.31	2
2386	Ag0.94Tl0.06	2.32	3
2387	La1Rh3B2	2.32	3
2388	Ba1Hg1	2.32	3
2389	Sn0.756Ge0.084In0.16Te1	2.32	3
2390	La7Ir3	2.33	3
2391	Mn0.025Ti0.975	2.33	3
2392	Ce0.2Nd0.8Bi1S2F0.3O0.7	2.33	3
2393	Pr1Fe1P1F0.1O0.9	2.34	2
2394	Pd31Zr69	2.34	3
2395	Hf0.96Rh0.04	2.34	3
2396	Tl0.6Bi2Te3	2.35	3
2397	Rh2Ta3	2.35	3
2398	La5Ru2	2.35	3
2399	Ce0.2Nd0.8F0.3Bi1S2O0.7	2.35	3
2400	Ta0.5V0.5	2.35	3
2401	Ba1Fe1.936Co0.044Cu0.02As2	2.35	2
2402	Rh0.4Ta0.6	2.35	3
2403	Cu0.15Ir1Te1.5Se0.5	2.35	3
2404	Ge3Y1	2.35	3
2405	La0.8Ti0.2Bi1S2O1	2.35	3
2406	La1Rh1Bi1	2.36	3
2407	Pd2Yb1Sn1	2.36	3
2408	Pd1Zr2	2.36	3
2409	Nb0.4Re0.6	2.36	3
2410	Bi1.1Nb1Se3.1	2.36	3
2411	Al0.08V0.92	2.36	3
2412	Ti0.595V0.255Al0.15	2.36	3
2413	Sn0.798Ge0.042In0.16Te1	2.36	3
2414	La0.8Hf0.2Bi1S2O1	2.36	3
2415	Th1Ir1.3Os0.7	2.36	3
2416	Nb3Rh0.95Ir0.05	2.38	3
2417	Ir0.05Nb3Rh0.95	2.38	3
2418	Hf0.909W0.091	2.38	3
2419	Pt1Sn4	2.38	3
2420	Au0.2Sn0.8	2.38	3
2421	Th1Si1.95Co0.05	2.38	3
2422	Ba1Fe1.952Ni0.048As2	2.39	2
2423	Nb3Rh0.95Os0.05	2.39	3
2424	Ir0.85Rh0.15Te2	2.39	3
2425	La0.998Gd0.002Al2	2.39	3
2426	La1Rh1Al1	2.4	3
2427	Re0.15W0.85	2.4	3
2428	Y1Ir1.5Os0.5	2.4	3
2429	Ho1Ni1.972Co0.056B2C1	2.4	3
2430	Mo6Te5I3	2.4	3
2431	Lu1Ni1B1.1C0.9	2.4	3
2432	Yb1Ga1.1Si0.9	2.4	3
2433	La1Ni1As1O1	2.4	3
2434	Nb0.05Rh0.04Ti0.91	2.4	3
2435	Yb0.2Mo1S2	2.4	3
2436	Lu1Ni1B1C0.85	2.4	3
2437	Ce1Ru1.95Co0.05	2.4	3
2438	La0.995Ce0.005Ni1C2	2.4	3
2439	Pd2Sc1Pb1	2.4	3
2440	Yb0.1M0.16Mo1S2	2.4	3
2441	Lu1B2C2	2.4	3
2442	Y0.7Ca0.3C2	2.4	3
2443	Li0.2M1Ti1Se2	2.4	3
2444	Ni2Zr0.85Nb0.15Ga1	2.4	3
2445	Si2Th1	2.4	3
2446	Mn0.05Rh0.04Ti0.91	2.4	3
2447	La13Ga8Sb21	2.4	3
2448	Pd2Hf1In1	2.4	3
2449	Cd1Mo6Se8	2.4	3
2450	Na0.26Co1H2.6O3.3	2.4	3
2451	Ge1.62Y1	2.4	3
2452	Ir1.5O0.5Y1	2.4	3
2453	Lu1Ru2Si2	2.4	3
2454	Ba1Ga1Ge1	2.4	3
2455	La0.996Tb0.004Al2	2.4	3
2456	Sr1Pt1As1	2.4	3
2457	Ba1Ir2As2	2.4	3
2458	Cr0.75Ru0.25	2.4	3
2459	Sm1.2Mo6S8	2.4	3
2460	Zr55Co30Al15	2.4	3
2461	Cu0.04Pd1Te2	2.4	3
2462	Sr1Ta2S5	2.4	3
2463	Bi1.5La4Pb1.5	2.4	3
2464	Bi6S5O8	2.4	3
2465	O0.03V0.97	2.4	3
2466	Pd2Lu1Pb1	2.4	3
2467	La2.406Pr0.594Tl1	2.4	3
2468	Cd1Mo5S6	2.4	3
2469	Cu0.55Zn0.45Ir2S4	2.41	3
2470	Cu0.1Ir1Te2	2.41	3
2471	Si1Th1	2.41	3
2472	Pd2Y0.95Gd0.05Sn1	2.41	3
2473	La3Co3.5Ru0.5Sn13	2.41	3
2474	In0.005Tl0.995	2.418	3
2475	Nb3Rh0.98Os0.02	2.42	3
2476	Nb3Rh0.95Ru0.05	2.42	3
2477	Nb3Rh0.98Ru0.02	2.42	3
2478	Nb3Os0.02Rh0.98	2.42	3
2479	Bi2Se3	2.42	3
2480	Y2Pd0.5Pt0.5Ge3	2.42	3
2481	Nb0.38Re0.62	2.43	3
2482	Ir0.02Nb3Rh0.98	2.43	3
2483	Nb3Rh0.98Ir0.02	2.43	3
2484	Ni31Zr69	2.44	3
2485	Nb3Rh0.9Ru0.1	2.44	3
2486	Ni36.5Zr63.5	2.44	3
2487	Tm0.84Lu0.16Fe3Si5	2.44	3
2488	Rh41Zr59	2.44	3
2489	La0.85Ce0.15Ru2	2.444	3
2490	Ba1Ni2Ge0.6P1.4	2.45	3
2491	Cu0.05Ir1Te1.7Se0.3	2.45	3
2492	K1Tl1.5C8	2.45	3
2493	Al2Gd0.002La0.998	2.45	3
2494	La3Te4	2.45	3
2495	Cu0.95Se2Zn0.05	2.45	3
2496	Bi1Li1	2.455	3
2497	Y2Pd0.6Pt0.4Ge3	2.46	3
2498	Ir2.5Sc1	2.46	3
2499	Ca1Al0.74Si1.26	2.46	3
2500	Sr0.065Bi2Se3	2.47	3
2501	Lu0.1Dy0.9Ni2B2C1	2.47	3
2502	Th1Co1C2	2.47	3
2503	La0.4Ce0.6Ru3Si2	2.47	3
2504	Ir2Lu1	2.47	3
2505	Ir3Th1	2.47	3
2506	Co35Zr65	2.48	3
2507	Pb1Se1Eu1S1	2.48	3
2508	In0.45Tl0.55	2.48	3
2509	Sr0.062Bi2Se3	2.48	3
2510	Mo0.3Nb0.7	2.48	3
2511	La1F0.5Bi1S1.6Se0.4O0.5	2.48	3
2512	Nb3Rh0.95Pd0.05	2.49	3
2513	Nb3Pd0.02Rh0.98	2.49	3
2514	Ta1S2M0.75	2.49	3
2515	Ba1Ti2Sb1.4Sn0.6O1	2.49	3
2516	Pd29Zr71	2.49	3
2517	Sn0.3361Pb0.5039In0.16Te1	2.49	3
2518	La1Ru2.9175Fe0.0825Si2	2.49	3
2519	Pd1T0.786	2.493	3
2520	Mg0.7Zn0.3C0.99Ni3	2.5	3
2521	Li1Rh1B1.5	2.5	3
2522	Li1.2Rh1B1.5	2.5	3
2523	Cd1.3Mo6Se7.5	2.5	3
2524	Nb1Se3	2.5	3
2525	Y4Os6Sn19	2.5	3
2526	Ba1Nb2Se5	2.5	3
2527	Ge4Rh1	2.5	3
2528	La0.95Y0.05F0.5Bi1S2O0.5	2.5	3
2529	Mo4P3	2.5	3
2530	Lu5Ir4Ge10	2.5	3
2531	In1Sb1Sn1	2.5	3
2532	Mg0.9Mo5.1S6	2.5	3
2533	Pd2Yb1Pb1	2.5	3
2534	Mg1B1.75C0.25	2.5	3
2535	Bi1.5Pb0.5Pd1	2.5	3
2536	La0.75Y0.25	2.5	3
2537	La3Ir4Sn13	2.5	3
2538	Ni0.02Ta1Se2	2.5	3
2539	Te2Ti1	2.5	3
2540	Mg12Ir19B16	2.5	3
2541	Cu0.05Rh0.04Ti0.91	2.5	3
2542	Lu2Ir2.4Rh0.6Si5	2.5	3
2543	Cr0.8Os0.2	2.5	3
2544	La0.75Y00.25	2.5	3
2545	M0.75Ta1S2	2.5	3
2546	Na2K1C60	2.5	3
2547	Na2Rb1C60	2.5	3
2548	Sm1Fe1P1O1	2.5	2
2549	Mg1Pt1Si1	2.5	3
2550	La1.85Sr0.15Cu0.973Co0.027O4	2.5	1
2551	La1Rh1P1	2.5	3
2552	Bi1La4Pb2	2.5	3
2553	Mg0.7Zn0.3C1Ni3	2.5	3
2554	La1.85Sr0.15CuNi0.04O4	2.5	1
2555	Ir1Te2	2.5	3
2556	Yb3Co4Sn13	2.5	3
2557	Ru0.05Ti0.95	2.5	3
2558	Se1Y1	2.5	3
2559	Nb0.9Pt0.1	2.5	3
2560	La1Bi1S1.6Se0.4F0.5O0.5	2.5	3
2561	Lu1Ni1B1C1	2.5	3
2562	Hf0.9Mo0.1	2.5	3
2563	La1.75Sr0.25Cu0.96Ni0.04O4	2.5	1
2564	B5Nb1.8V0.2	2.5	3
2565	Nb3Rh0.98Pd0.02	2.5	3
2566	Nb0.4Ru0.6	2.5	3
2567	Er0.72Gd0.28Rh4B4	2.5	3
2568	Lu1Ni1B0.95C0.95	2.5	3
2569	Ir0.95Pd0.05Te2	2.5	3
2570	Sm1Rh4B4	2.51	3
2571	Be22Mo1	2.51	3
2572	Li0.48Fe1.52S1H1O1	2.51	3
2573	Ba1Ni2P2	2.51	3
2574	Hf0.661W0.339	2.51	3
2575	Sr1Pd1.8Ag0.2Ge2	2.52	3
2576	Nb1Os2	2.52	3
2577	Nb3Pt0.02Rh0.98	2.52	3
2578	Y2Pd0.7Pt0.3Ge3	2.52	3
2579	Ce0.8Tb0.2Ru2	2.52	3
2580	Nb3Rh0.98Pt0.02	2.52	3
2581	Nb3Rh0.95Au0.05	2.52	3
2582	In0.4Tl0.6	2.52	3
2583	Pd0.985Ni0.015H0.84	2.52	3
2584	Au0.07Zr0.93	2.52	3
2585	Ir0.8Rh0.2Te2	2.525	3
2586	La0.99Tb0.01	2.53	3
2587	Au0.02Nb3Rh0.98	2.53	3
2588	Nb3Rh0.95Pt0.05	2.53	3
2589	Sr0.15Ba0.85Ni2P2	2.53	3
2590	Nb3Rh0.98Au0.02	2.53	3
2591	Mo3.95Zr96.05	2.53	3
2592	Th1Ir0.8Ru1.2	2.53	3
2593	Pt1V3	2.53	3
2594	Pd0.3Zr0.7	2.53	3
2595	Cu0.03Ir1Te2	2.53	3
2596	Ba1Cu0.5Si1.5	2.53	3
2597	Th1Ir1Ru1	2.53	3
2598	Cd0.18Tl0.82	2.54	3
2599	La1Pb0.75Sn2.25	2.54	3
2600	Sr0.3Ba0.7Ni2P2	2.55	3
2601	Pr1Mo6S8	2.55	3
2602	Nb3Rh0.9Pd0.1	2.55	3
2603	Co0.5Mn0.5U6	2.55	3
2604	Mn0.14Ti0.86	2.55	3
2605	K1Tl1.5C4	2.56	3
2606	Pd1Te1.02	2.56	3
2607	Ce0.02La0.98	2.56	3
2608	La0.94Nd0.06Pt1Si1	2.56	3
2609	Sn0.768Pb0.192In0.04Te1	2.57	3
2610	Nb0.05Bi2Se3	2.57	3
2611	Th0.1Zr0.9	2.58	3
2612	La7Rh3	2.58	3
2613	B0.3Ru0.7	2.58	3
2614	B3Ru7	2.58	3
2615	Sr1Pd1.94Co0.06Ge2	2.58	3
2616	Ni30Zr70	2.58	3
2617	Sr1Ga0.65Si1.35	2.58	3
2618	La0.9Pr0.1Pb3	2.58	3
2619	La98Lu1.15Tb0.85	2.582	3
2620	Er0.6Y0.4Pd2Sn1	2.59	3
2621	Bi3.95Cu0.05S3O4	2.59	1
2622	Ba1Ni2Ge0.2P1.8	2.59	3
2623	Ba1Ti2Sb1.4Bi0.6O1	2.59	3
2624	Tl2Mo6Se6	2.6	3
2625	Ge2Lu1	2.6	3
2626	Sr1Pd2Ge2	2.6	3
2627	Be35Zr65	2.6	3
2628	Ag1Te3	2.6	3
2629	Bi0.8Pb0.2Pd1	2.6	3
2630	La1Rh3	2.6	3
2631	Ir1Os1Y1	2.6	3
2632	Lu1Ni1.8Co0.4B2C1	2.6	3
2633	Ca1Al1Si1	2.6	3
2634	Sr1Pd1.86Pt0.14Ge2	2.6	3
2635	Th3Ir4Sn13	2.6	3
2636	Lu1Ni1B0.9C1	2.6	3
2637	Lu1Ni1B0.8C1	2.6	3
2638	Li2Mo15Se19	2.6	3
2639	Mo0.25Ru0.75	2.6	3
2640	Zr1Ru0.8Fe0.2P1	2.6	2
2641	La1Ni2P2	2.6	3
2642	Pd27Zr73	2.6	3
2643	La1Pd1Si3	2.6	3
2644	Au0.3Pd0.033Te0.666	2.6	3
2645	Tm4Os4Si13	2.6	3
2646	Ni33Zr67	2.6	3
2647	Hf0.87Mo0.13	2.6	3
2648	Na1.5Ba6Si46	2.6	3
2649	Mo0.94Fe0.06Ga4	2.6	3
2650	Na1Fe0.963Cu0.037As1	2.6	2
2651	Rb0.23W1O3	2.6	3
2652	Al2Th3	2.6	3
2653	Yb1Ga1.15Si0.85	2.6	3
2654	Sr1Si1.8Ni0.2	2.6	3
2655	Cu0.6Zn0.4Ir2S4	2.6	3
2656	Au30Pd3.3Te66.6	2.6	3
2657	Y3Pt4Ge6	2.6	3
2658	Nb1Sn2	2.6	3
2659	Er1Ni1.955Co0.09B2C1	2.6	3
2660	Ta1S1.6Se0.4M0.167	2.6	3
2661	Lu1Ni0.8V0.2B1C1	2.6	3
2662	In1.15Te1	2.6	3
2663	Rh0.06Ti0.94	2.6	3
2664	Ba1Pt0.3Si1.7	2.6	3
2665	La1Bi1Se2F0.5O0.5	2.6	3
2666	Sr1Ga1Ge1	2.6	3
2667	Y1Ir1Os1	2.6	3
2668	Tm4Y1Rh6Sn18	2.61	3
2669	Ir0.9Rh0.1Te2	2.61	3
2670	Co0.02V0.98	2.61	3
2671	Co0.03Zr0.97	2.61	3
2672	Cu1Co1.99Rh0.01S4	2.61	3
2673	Sr1Pd1.9Ag0.1Ge2	2.62	3
2674	La0.9Th0.1Ru2	2.62	3
2675	Y5Ir4Si10	2.62	3
2676	Sn0.7127Pb0.2373In0.05Te1	2.62	3
2677	Y2Pd0.8Pt0.2Ge3	2.62	3
2678	Sb0.03V0.97	2.63	3
2679	La1Pt0.6Ni0.4Si1	2.63	3
2680	Au1.6Pd0.4In1Y1	2.64	3
2681	Nb3Rh1	2.64	3
2682	Sb0.02Sn0.98	2.64	3
2683	Sr1Pd1.98Ag0.02Ge2	2.64	3
2684	La0.85Th0.15Bi1S2O1	2.64	3
2685	Ni29Zr71	2.64	3
2686	Tl1Ni2Se1.6S0.4	2.65	3
2687	Ta0.75V0.25	2.65	3
2688	La1.48Nd0.4Sr0.12Cu1O4	2.65	1
2689	Bi1.09Ta2S5.09	2.65	3
2690	Nb1Ru1Si1	2.65	3
2691	Fe0.1Ni0.9Zr2	2.65	3
2692	Na0.34Co1H2.6O3.3	2.65	3
2693	Y1Mo6S7	2.66	3
2694	Pb2Rh1	2.66	3
2695	Nb1Pb1S3	2.66	3
2696	Pd34Se11	2.66	3
2697	Pb0.2375Sn0.7125In0.05Te1	2.66	3
2698	Am0.01Si2Th1	2.66	3
2699	Lu1Os1B2	2.66	3
2700	Sc1Mo6S7	2.67	3
2701	Ag0.03Tl0.97	2.67	3
2702	Lu1Ir3.6Rh0.4B4	2.67	3
2703	Co35.38Zr64.62	2.67	3
2704	Ag1Tl1	2.67	3
2705	Cu0.1Ti1Se2	2.68	3
2706	Eu0.5Ce0.5F1Bi1S1.8Se0.2	2.68	3
2707	Ce1Bi1S2F0.7O0.3	2.68	3
2708	Au1.3Pd0.7In1Y1	2.68	3
2709	Y2Pd0.9Pt0.1Ge3	2.68	3
2710	Ce1F0.7Bi1S2O0.7	2.68	3
2711	Zn0.025In2O3	2.68	3
2712	Pr1Pt4Ge11Sb1	2.68	3
2713	In3Ru1	2.68	3
2714	Pd0.03Ir1Te2	2.68	3
2715	Re30Zr70	2.69	3
2716	Cr0.74Re0.26	2.69	3
2717	La2.58Pr0.42S4	2.69	3
2718	Ir0.94Pt0.06Te2	2.69	3
2719	La1Pd1Sb2	2.7	3
2720	Ti0.36V0.54Al0.1	2.7	3
2721	Nb3Rh0.9Au0.1	2.7	3
2722	Cs1Pb1Bi3Te6	2.7	3
2723	Y1Ir1Si1	2.7	3
2724	Y2Rh3Si5	2.7	3
2725	Sr0.5Ce0.5F1Bi1S2	2.7	3
2726	Pd0.03Ir0.97Te2	2.7	3
2727	Zr55Cu30Al10Ni5	2.7	3
2728	Li0.06M1Ti1Se2	2.7	3
2729	Li0.08M1Ti1Se2	2.7	3
2730	Li0.15M1Ti1Se2	2.7	3
2731	Li0.1M1Ti1Se2	2.7	3
2732	Nb0.75Rh1.25	2.7	3
2733	La1Ni1C2	2.7	3
2734	Cu1Co1.8Cr0.2S4	2.7	3
2735	La0.8Y0.2	2.7	3
2736	Bi1.08S5.08Ta2	2.7	3
2737	Si3W5	2.7	3
2738	Re1Ge2	2.7	3
2739	Ni2As2Sr4Sc2O6	2.7	3
2740	Mn0.67Ni0.33U6	2.7	3
2741	Cu1.5Pb5Bi6Se23	2.7	3
2742	Nb0.375Rh0.625	2.7	3
2743	M0.33Ta1S2	2.7	3
2744	Ce1Bi3Pb1Te6	2.7	3
2745	Ti0.96V0.04	2.7	3
2746	Bi2.14F0.27S2O0.73	2.7	3
2747	Ce1Te1.82	2.7	3
2748	Ga0.1Nb1Se2	2.7	3
2749	In0.95Te1	2.7	3
2750	Pb0.06Tl0.94	2.7	3
2751	Rh1Zr1	2.7	3
2752	Li0.62Rb1Ca2Nb3O10	2.7	3
2753	Au1Ge1	2.7	3
2754	Th0.3Zr0.7	2.7	3
2755	Sr1Pd2Si0.1Ge1.9	2.7	3
2756	Th1Si1.075Co0.925	2.7	3
